name,degree,address,tel
나이스파크 성수에스포레 주차장,0.0,서울 성동구 성수일로1길 14,
하우스디세종타워 주차장,0.0,서울 성동구 성수일로10길 26,
동진IT타워 주차장,0.0,서울 성동구 상원12길 30,
홍성빌딩 주차장,1.5,서울 성동구 성수동1가 656-410,
한양대학교 주차장1,0.0,서울 성동구 왕십리로 222,
서울숲푸르지오아파트 상가동 주차장,0.0,서울 성동구 금호로 15,
센트라스아파트 4주차장,0.0,서울 성동구 상왕십리동 816,
더키퍼스코리아,0.0,서울 성동구 왕십리로 38,070-8733-9782
KIMG빌딩 주차장,0.0,서울 성동구 아차산로 67-16,
타워275오피스텔 주차장,0.0,서울 성동구 고산자로 275,
센트라스 주차장입구,0.0,서울 성동구 왕십리로 410,
서울숲리버뷰자이아파트 제2주차장,0.0,서울 성동구 고산자로2길 65,
대신주차장,0.0,서울 성동구 천호대로 394,
금호대우아파트 주차장,0.0,서울 성동구 독서당로 272,
어반오피스텔 주차장,0.0,서울 성동구 자동차시장1길 39,
남영디지털타워 주차장,0.0,서울 성동구 성수일로 84,
베델플레이스 주차장,0.0,서울 성동구 아차산로 120,
광전주차장,0.0,서울 성동구 자동차시장1길 41,
카카오 T 팩토리얼 성수 주차장,0.0,서울 성동구 연무장7길 13,
시에나에스테이트 주차장,0.0,서울 성동구 아차산로17길 49,070-5059-5994
화성개발빌딩 주차장,0.0,서울 성동구 용답동 227-1,
YBS빌딩 주차장,0.0,서울 성동구 자동차시장1길 18,
래미안옥수리버젠아파트 주차장,0.0,서울 성동구 매봉길 15,
리오파크오피스텔 주차장,0.0,서울 성동구 왕십리로 385,
에이팩 센터 운영위원회,0.0,서울 성동구 아차산로7나길 18,
지구 주차장,0.0,서울 성동구 천호대로 376,
서암주차장,0.0,서울 성동구 용답중앙27길 2,
크로커스헤어 주차장,0.0,서울 성동구 무학로 33 지하,02-6052-9669
삼호오피스텔 주차장,0.0,서울 성동구 자동차시장1길 103,
부원빌딩 주차장,0.0,서울 성동구 천호대로 436,
청계주차장,0.0,서울 동대문구 청계천로 525,02-923-4147
성동고등학교 공영주차장,0.0,서울 중구 퇴계로90길 17,
성동고공영주차장,0.0,서울 중구 퇴계로90길 17,
용신동A지구47 거주자우선주차장,0.0,서울 동대문구 용두동 255,
신당파인힐하나유보라아파트 주차장,0.0,서울 중구 왕십리로 407,
동화동공영주차장,5.0,서울 중구 신당동 52-7 중구교육지원센터 이로움 지하2~5층,
로얄주차장,0.0,서울 중구 난계로11길 31,
헤세드빌딩 주차장,0.0,서울 중구 난계로 159,
나이스파크 성동고 주차장,0.0,서울 중구 퇴계로90길 17,
삼성주차장,0.0,서울 중구 난계로11길 5,
용두문화복지센터 주차장,0.0,서울 동대문구 고산자로28길 13,
한양아이클래스 주차장,0.0,서울 중구 난계로 173,
연풍주차장,0.0,서울 중구 마장로 101,
KM파크 신당파인힐하나유보라주차장,0.0,서울 중구 왕십리로 407,
주차장,0.0,서울 동대문구 용두동 696-2,
동묘공영주차장,1.0,서울 종로구 숭인동 227-8,02-2236-0052
아마노 메트하임신당역오피스텔 주차장,0.0,서울 중구 마장로 116,
투루파킹 황학아크로타워 민영 주차장,0.0,서울 중구 퇴계로 447,1688-1054
흥신주차장,0.0,서울 중구 난계로11길 52,
리채주상복합아파트 주차장,0.0,서울 동대문구 용두동 29-1,
삼성주차장,0.0,서울 중구 난계로 151,
나이스파크 LG베스트샵 용두점 주차장,0.0,서울 동대문구 용두동 29-6,
로얄타워 민영주차장,0.0,서울 중구 난계로11길 29,
반석,0.0,서울 중구 퇴계로87길 15-16,070-4388-1114
래미안신당하이베르아파트 상가전용주차장,0.0,서울 중구 신당동 851,
래미안신당하이베르아파트 지하주차장,0.0,서울 중구 퇴계로90길 74,
한양립스이노와이즈 주차장,0.0,서울 중구 난계로15길 63,
황우회타워 주차장,0.0,서울 중구 난계로17길 35,
삼선동 공영주차장,3.0,서울 성북구 삼선교로4길 71,
삼선교민영주차장,1.0,서울 성북구 동소문로8길 29,
길상사 주차장,4.5,서울 성북구 선잠로5길 68,
길음환승주차장,0.0,서울 성북구 동소문로 260,
경동고 공영주차장,0.0,서울 성북구 보문로29길 49,
성북주차장,3.0,서울 성북구 창경궁로 315,
성북구청 부설주차장,4.5,서울 성북구 보문로 168,02-6925-0023
성북동길 공영주차장,0.0,서울 성북구 성북동 237-3,
성신주차장,3.0,서울 성북구 보문로34길 62,
벤처빌딩 공영주차장,5.0,서울 성북구 장위동 65-154,
시네마빌딩 공영주차장,5.0,서울 성북구 아리랑로12길 4,
삼청각 주차장,0.0,서울 성북구 성북동 330-320,
의릉주차장,0.0,서울 성북구 석관동 산 1-5,
고려대학교 인문사회계 주차장,0.0,서울 성북구 안암로 145,02-3290-1866
세학주차장,5.0,서울 성북구 보문로34길 43,02-927-2210
정릉주차장,0.0,서울 성북구 정릉동 260-24,
국민대앞 유료주차장,1.3,서울 성북구 정릉동 865-7,
돈암골주차장,5.0,서울 성북구 동소문동5가 118,
제2월곡인조잔디구장 주차장,0.0,서울 성북구 상월곡동 산 1-1,
고려대학교안암병원 장례식장 주차장,0.0,서울 성북구 안암로 145,
성북동메밀수제비누룽지백숙 주차장,0.0,서울 성북구 성북동 281-3,
르한스 주차장,0.0,서울 성북구 정릉로10길 127,
신한은행 성북점 주차장,0.0,서울 성북구 성북로 71,
한국국토정보공사 서울중부지사 주차장,0.0,서울 성북구 안암동1가 227-1,
성북구청 주차장,3.0,서울 성북구 보문로 168,
유타몰 주차장,1.0,서울 성북구 동소문로 106,
국민대학교 주차장,1.2,서울 성북구 정릉로 77,
창천프라자 주차장,4.0,서울 성북구 보문로34길 69,
청암빌딩 주차장,0.0,서울 성북구 동소문로 12,
거주자우선주차장,0.0,서울 성북구 하월곡동 226-4,
성북정보도서관 주차장,0.0,서울 성북구 상월곡동 24-348,
블랑제메종북악 주차장,0.0,서울 성북구 성북로 156,
동덕여자대학교 주차장,0.0,서울 성북구 화랑로13길 60,
청우빌딩 주차장,0.0,서울 성북구 성북로 11,
장위뉴타워 주차장,0.0,서울 성북구 화랑로 248,
개운사 주차장,1.0,서울 성북구 개운사길 59,
태극당빌딩 주차장,1.0,서울 성북구 동선동1가 119-10,
돈암주차장,1.0,서울 성북구 동선동1가 113,
동선 노외주차장,0.0,서울 성북구 동선동1가 107,
성북유료주차장,1.0,서울 성북구 성북동 46-46,
아리랑힐호텔 주차장,0.0,서울 성북구 동선동4가 26,
길음시장주차장,0.0,서울 성북구 동소문로 229,02-942-2114
종암주차장,2.0,서울 성북구 종암동 133-8,
신한은행 정릉점 주차장,0.0,서울 성북구 보국문로 37,
KB국민은행 돈암동지점 주차장,1.0,서울 성북구 동선동1가 107,
갈비명가이상 돈암본관 주차장,0.0,서울 성북구 정릉로 364,
종암주민센터 주차장,0.0,서울 성북구 종암로 98-8,
더서울병원 주차장,0.0,서울 성북구 아리랑로 16,
고려대학교 주차장,0.0,서울 성북구 안암로 145,
한성대학교 주차장,0.0,서울 성북구 삼선교로16길 116,
성신여자대학교 주차장,0.0,서울 성북구 보문로34다길 2,
고려대학교 교우회관 주차장,0.0,서울 성북구 종암로 13,
쌍다리돼지불백 본점 주차장,0.0,서울 성북구 성북동 110-1,
한국예술종합학교 석관동캠퍼스 영상원 지하주차장,0.0,서울 성북구 화랑로32길 146-37,
신한은행 보문동지점 주차장,0.0,서울 성북구 보문로 121,
돌곶이주차장,5.0,서울 성북구 돌곶이로 90,
종암1팀자율방범대 종암주차장,0.0,서울 성북구 종암동 71,
돈암동일하이빌아파트 주차장,1.0,서울 성북구 보문로38길 11,
고려대안암병원 주차장,0.0,서울 성북구 고려대로 73,
월곡주차장,0.0,서울 성북구 하월곡동 21-75,
동덕주차장,0.0,서울 성북구 하월곡동 16-3,02-914-3150
보문하우스토리 주차장,0.0,서울 성북구 고려대로2길 37,
꿈과사랑,0.0,서울 성북구 성북로 11,
나산유료주차장,1.0,서울 성북구 성북로 105,
장위동유성집 본점 주차장,0.0,서울 성북구 화랑로 118,
나폴레옹과자점 배송차량주차장,0.0,서울 성북구 성북동1가 35-6,
길음뉴타운10단지상가 주차장,0.0,서울 성북구 정릉로 307,
대성주차장,1.0,서울 성북구 화랑로 254,
코아루센타시아 주차장,0.0,서울 성북구 동소문로20나길 47,
성북동빵공장 주차장,0.0,서울 성북구 성북동 334,
서울석관초등학교 주차장,0.0,서울 성북구 돌곶이로22길 21,
현우버스 주차장,0.0,서울 성북구 화랑로 207,
안산부인과 주차장,0.0,서울 성북구 길음로 8,
포시즌 주차장,0.0,서울 성북구 성북로8다길 28,
주차장,0.0,서울 성북구 화랑로5길 24,
한성대 주차장,0.0,서울 성북구 삼선교로16길 117,
주차장,0.0,서울 성북구 동소문로 114,
유료노외주차장,0.0,서울 성북구 하월곡동 17-10,
쌍다리주차장,0.0,서울 성북구 성북로23길 7,
쌍용익스프레스 주차장,0.0,서울 성북구 지봉로24길 55,
명성주차장,0.0,서울 성북구 하월곡동 68-8,
부라다리빙텔 주차장,0.0,서울 성북구 동소문동4가 75-2,
성일교회 주차장,0.0,서울 성북구 동소문로24가길 9-8,
백양페인트 주차장,0.0,서울 성북구 종암로 29,
상희빌딩 주차장,0.0,서울 성북구 돌곶이로 50,
성북중앙병원 주차장,0.0,서울 성북구 종암동 10-27,
종암우림카이저팰리스상가 주차장,0.0,서울 성북구 종암로 132,
나이스파크 동소문동5가 주차장,0.0,서울 성북구 동소문동5가 118,
보문파크뷰자이아파트 주차장,0.0,서울 성북구 보문동6가 53-1,
삼성디지털프라자 주차장,0.0,서울 성북구 월계로 32,
하이파킹 동덕여대주차장,0.0,서울 성북구 화랑로13길 59,
경평주차장,1.0,서울 성북구 동소문동7가 2-20,
노블레스타워 주차장,0.0,서울 성북구 종암동 3-91,
월곡두산위브아파트상가 주차장,0.0,서울 성북구 오패산로 46,
나이스파크 성북 힐스테이트 102동 주차장,0.0,서울 성북구 동소문로44길 17,
길음유료주차장,0.0,서울 성북구 동소문로 227,
국민대학교 지하주차장,1.0,서울 성북구 정릉로 77,02-914-2008
온누리병원 주차장,0.0,서울 성북구 장위동 50-50,
길음뉴타운8단지래미안아파트 상가주차장,0.0,서울 성북구 길음로 33,
거산프라자신관 주차장,0.0,서울 성북구 종암로 18,
종암유료주차장,0.0,서울 성북구 종암로 129,
진명아트 주차장,0.0,서울 성북구 삼선교로10나길 5,
서울레져 제1주차장,0.0,서울 성북구 동소문로 229,
드림트리빌딩 주차장,2.0,서울 성북구 동소문로 63,
월곡갑을명가 지하주차장,0.0,서울 성북구 화랑로11길 26,02-918-8077
동일하이빌뉴시티아파트 주차장,0.0,서울 성북구 종암로 167,
골든타워 주차장,1.0,서울 성북구 동소문로 125,
대은빌딩 주차장,0.0,서울 성북구 동선동1가 122,
돈암초등학교 교육문화관 주차장,0.0,서울 성북구 동소문로13길 38,
형제주차장,0.0,서울 성북구 화랑로 105-9,
고려대학교사범대학부속고등학교 주차장,0.0,서울 성북구 정릉로 161,
동도빌딩 주차장,0.0,서울 성북구 동소문동3가 63,
고려대학교 서울캠퍼스 주차장4,0.0,서울 성북구 안암로 145,
고려대학교 주차장11,0.0,서울 성북구 안암로 145,
주차장,0.0,서울 성북구 삼선교로16길 116,
유료주차장,0.0,서울 성북구 동소문로 271,
두산위브센트로상가 주차장,0.0,서울 성북구 오패산로 46,
연세빌딩 주차장,0.0,서울 성북구 동소문로 40,
성북로138 유료주차장,5.0,서울 성북구 성북로 138,010-8262-3779
지성주차장,0.0,서울 성북구 장위동 215-41,
한성여자고등학교 지하주차장,0.0,서울 성북구 삼선교로16길 117,
돈암문화스포츠센터 주차장,0.0,서울 성북구 동소문로13길 38,
동아에코빌아파트 주차장,0.0,서울 성북구 장월로1길 28,
고려대학교 주차장5,0.0,서울 성북구 안암로 145,
시티플레이스 주차장,0.0,서울 성북구 동소문동6가 3-1,
미리내,0.0,서울 성북구 정릉로6가길 14,
국호주차관리,0.0,서울 성북구 보국문로12길 28,02-909-6513
JR메디컬센터 주차장,0.0,서울 성북구 보국문로 33,
로타리주차장,0.0,서울 성북구 정릉동 16-111,
크로바빌딩,0.0,서울 성북구 동소문로 300,
삼성빌딩 주차장,0.0,서울 성북구 동소문로 50,
코업스타클래스아파트 주차장,0.0,서울 성북구 화랑로 76,
보미타워 주차장,0.0,서울 성북구 동소문로 89,
흥화브라운동소문빌딩 주차장,0.0,서울 성북구 동소문로 43,
비제이주차장,0.0,서울 성북구 종암로 120,
동서병원 주차장,0.0,서울 성북구 동소문로 306,
정릉타워 주차장,0.0,서울 성북구 보국문로 33,
태화빌딩 주차장,0.0,서울 성북구 종암동 83-3,
동덕여자대학교 주차장,0.0,서울 성북구 화랑로13길 59,
한국예술종합학교 주차장3,0.0,서울 성북구 화랑로32길 146-37,
대한불교진각종 총인원 주차장입구,0.0,서울 성북구 화랑로13길 17,
메디컬센터빌딩 주차장,0.0,서울 성북구 동소문로 98,
정릉2동주차장,0.0,서울 성북구 정릉동 410-45,
노외주차장,0.0,서울 성북구 한천로101가길 18,010-6284-2353
고려대학교 주차장1,0.0,서울 성북구 종암로 13,
문림헌 주차장,0.0,서울 성북구 종암로34길 12,
해담빌 주차장,0.0,서울 성북구 정릉로8가길 12,
복사골 IoT공유주차장,0.0,서울 성북구 성북동 236-1,1661-5806
삼청각 주차장2,0.0,서울 성북구 대사관로 3,
천미빌딩 주차장,0.0,서울 성북구 장위동 118-2,
아마노 정릉동주차장,0.0,서울 성북구 정릉동 408-38,
BR빌딩 주차장,0.0,서울 성북구 정릉로 376,
해피엔딩오피스텔 주차장,0.0,서울 성북구 아리랑로 7,
정릉유원지 주차장,5.0,서울 성북구 길음로9길 46,
고려대학교 주차장6,0.0,서울 성북구 안암로 145,
일산렌터카 주차장,0.0,서울 성북구 화랑로13길 72,
고려대학교 주차장7,0.0,서울 성북구 안암로 145,
해가빛주차장,0.0,서울 성북구 화랑로18가길 25,010-3275-1114
성북성심빌딩 주차장,0.0,서울 성북구 동소문로 181,
길음뉴타운3단지아파트 주차장,0.0,서울 성북구 길음로13길 39,
하월곡동주차장,0.0,서울 성북구 오패산로 46,
현대자동차 성북지점 주차장,0.0,서울 성북구 동소문로 50,
태영빌라 주차장,0.0,서울 성북구 보국문로12길 28 1층,
삼형빌딩 주차장,0.0,서울 성북구 돌곶이로23길 3,
태창빌딩 유료주차장,0.0,서울 성북구 동소문로 269,
